date,region,price_type,price_per_sqm,n_regions
2024-04-01,viana-do-castelo,sale,1466,1
2024-04-01,vila-real,rental,5.9,1
2024-04-01,vila-real,sale,973,1
2024-04-01,viseu,rental,7.2,1
2024-04-01,viseu,sale,1118,1
2024-05-01,aveiro,rental,9.8,1
2024-05-01,aveiro,sale,1709,1
2024-05-01,azores,sale,1370.1666666666667,6
2024-05-01,beja,rental,10,1
2024-05-01,beja,sale,1114,1
2024-05-01,braga,rental,9.2,1
2024-05-01,braga,sale,1610,1
2024-05-01,braganca,sale,882,1
2024-05-01,castelo-branco,rental,7,1
2024-05-01,castelo-branco,sale,852,1
2024-05-01,coimbra,rental,10.5,1
2024-05-01,coimbra,sale,1385,1
2024-05-01,evora,rental,9.7,1
2024-05-01,evora,sale,1284,1
2024-05-01,faro,rental,13.6,1
2024-05-01,faro,sale,3355,1
2024-05-01,guarda,sale,1651,1
2024-05-01,leiria,rental,9.2,1
2024-05-01,leiria,sale,1651,1
2024-05-01,lisboa,rental,19.8,1
2024-05-01,lisboa,sale,4060,1
2024-05-01,madeira,rental,14.2,1
2024-05-01,madeira,sale,2668.5,2
2024-05-01,portalegre,rental,6.6,1
2024-05-01,portalegre,sale,719,1
2024-05-01,porto,rental,15.4,1
2024-05-01,porto,sale,2612,1
2024-05-01,portugal,rental,16.1,1
2024-05-01,portugal,sale,2654,1
2024-05-01,santarem,rental,7.9,1
2024-05-01,santarem,sale,1169,1
2024-05-01,setubal,rental,12.8,1
2024-05-01,setubal,sale,2511,1
2024-05-01,viana-do-castelo,rental,8.5,1
2024-05-01,viana-do-castelo,sale,1483,1
2024-05-01,vila-real,rental,5.7,1
2024-05-01,vila-real,sale,976,1
2024-05-01,viseu,rental,6.9,1
2024-05-01,viseu,sale,1145,1
2024-06-01,aveiro,rental,9.6,1
2024-06-01,aveiro,sale,1709,1
2024-06-01,azores,sale,1398.6666666666667,6
2024-06-01,beja,rental,9.2,1
2024-06-01,beja,sale,1085,1
2024-06-01,braga,rental,9.2,1
2024-06-01,braga,sale,1659,1
2024-06-01,braganca,sale,880,1
2024-06-01,castelo-branco,rental,7.1,1
2024-06-01,castelo-branco,sale,867,1
2024-06-01,coimbra,rental,10.3,1
2024-06-01,coimbra,sale,1409,1
2024-06-01,evora,rental,10,1
2024-06-01,evora,sale,1303,1
2024-06-01,faro,rental,14.1,1
2024-06-01,faro,sale,3373,1
2024-06-01,guarda,sale,1631,1
2024-06-01,leiria,rental,9.5,1
2024-06-01,leiria,sale,1631,1
2024-06-01,lisboa,rental,19.8,1
2024-06-01,lisboa,sale,4096,1
2024-06-01,madeira,rental,14.1,1
2024-06-01,madeira,sale,2677,2
2024-06-01,portalegre,rental,6.5,1
2024-06-01,portalegre,sale,733,1
2024-06-01,porto,rental,15.3,1
2024-06-01,porto,sale,2656,1
2024-06-01,portugal,rental,16.2,1
2024-06-01,portugal,sale,2683,1
2024-06-01,santarem,rental,8,1
2024-06-01,santarem,sale,1171,1
2024-06-01,setubal,rental,12.8,1
2024-06-01,setubal,sale,2548,1
2024-06-01,viana-do-castelo,rental,8.6,1
2024-06-01,viana-do-castelo,sale,1381,1
2024-06-01,vila-real,rental,6.2,1
2024-06-01,vila-real,sale,983,1
2024-06-01,viseu,rental,7.1,1
2024-06-01,viseu,sale,1121,1
2024-07-01,aveiro,rental,9.6,1
2024-07-01,aveiro,sale,1705,1
2024-07-01,azores,sale,1429,6
2024-07-01,beja,rental,9.4,1
2024-07-01,beja,sale,1092,1
2024-07-01,braga,rental,9.2,1
2024-07-01,braga,sale,1610,1
2024-07-01,braganca,sale,891,1
2024-07-01,castelo-branco,rental,7.1,1
2024-07-01,castelo-branco,sale,853,1
2024-07-01,coimbra,rental,10.6,1
2024-07-01,coimbra,sale,1411,1
2024-07-01,evora,rental,10.2,1
2024-07-01,evora,sale,1321,1
2024-07-01,faro,rental,14.4,1
2024-07-01,faro,sale,3414,1
2024-07-01,guarda,sale,1641,1
2024-07-01,leiria,rental,9.4,1
2024-07-01,leiria,sale,1641,1
2024-07-01,lisboa,rental,19.9,1
2024-07-01,lisboa,sale,4117,1
2024-07-01,madeira,rental,13.6,1
2024-07-01,madeira,sale,2699.5,2
2024-07-01,portalegre,rental,6,1
2024-07-01,portalegre,sale,742,1
2024-07-01,porto,rental,15.4,1
2024-07-01,porto,sale,2680,1
2024-07-01,portugal,rental,16.3,1
2024-07-01,portugal,sale,2696,1
2024-07-01,santarem,rental,8,1
2024-07-01,santarem,sale,1175,1
2024-07-01,setubal,rental,12.9,1
2024-07-01,setubal,sale,2563,1
2024-07-01,viana-do-castelo,rental,8.1,1
2024-07-01,viana-do-castelo,sale,1398,1
2024-07-01,vila-real,rental,6.3,1
2024-07-01,vila-real,sale,1008,1
2024-07-01,viseu,rental,7.4,1
2024-07-01,viseu,sale,1066,1
2024-08-01,aveiro,rental,9.5,1
2024-08-01,aveiro,sale,1732,1
2024-08-01,azores,sale,1443,6
2024-08-01,beja,rental,9.3,1
2024-08-01,beja,sale,1130,1
2024-08-01,braga,rental,9.2,1
2024-08-01,braga,sale,1626,1
2024-08-01,braganca,sale,902,1
2024-08-01,castelo-branco,rental,6.8,1
2024-08-01,castelo-branco,sale,850,1
2024-08-01,coimbra,rental,10.6,1
2024-08-01,coimbra,sale,1444,1
2024-08-01,evora,rental,10.7,1
2024-08-01,evora,sale,1328,1
2024-08-01,faro,rental,14.6,1
2024-08-01,faro,sale,3467,1
2024-08-01,guarda,sale,1645,1
2024-08-01,leiria,rental,10,1
2024-08-01,leiria,sale,1645,1
2024-08-01,lisboa,rental,19.8,1
2024-08-01,lisboa,sale,4156,1
2024-08-01,madeira,rental,13.7,1
2024-08-01,madeira,sale,2735,2
2024-08-01,portalegre,rental,6.1,1
2024-08-01,portalegre,sale,750,1
2024-08-01,porto,rental,15.3,1
2024-08-01,porto,sale,2743,1
2024-08-01,portugal,rental,16.3,1
2024-08-01,portugal,sale,2722,1
2024-08-01,santarem,rental,8.2,1
2024-08-01,santarem,sale,1189,1
2024-08-01,setubal,rental,13,1
2024-08-01,setubal,sale,2596,1
2024-08-01,viana-do-castelo,rental,8.1,1
2024-08-01,viana-do-castelo,sale,1443,1
2024-08-01,vila-real,rental,6.4,1
2024-08-01,vila-real,sale,1029,1
2024-08-01,viseu,rental,7,1
2024-08-01,viseu,sale,1085,1
2024-09-01,aveiro,rental,9.5,1
2024-09-01,aveiro,sale,1757,1
2024-09-01,azores,sale,1452,6
2024-09-01,beja,rental,8.9,1
2024-09-01,beja,sale,1146,1
2024-09-01,braga,rental,9.4,1
2024-09-01,braga,sale,1644,1
2024-09-01,braganca,sale,907,1
2024-09-01,castelo-branco,rental,6.7,1
2024-09-01,castelo-branco,sale,858,1
2024-09-01,coimbra,rental,10.7,1
2024-09-01,coimbra,sale,1461,1
2024-09-01,evora,rental,10.1,1
2024-09-01,evora,sale,1361,1
2024-09-01,faro,rental,14.6,1
2024-09-01,faro,sale,3513,1
2024-09-01,guarda,sale,1694,1
2024-09-01,leiria,rental,9.7,1
2024-09-01,leiria,sale,1694,1
2024-09-01,lisboa,rental,20,1
2024-09-01,lisboa,sale,4174,1
2024-09-01,madeira,rental,13.7,1
2024-09-01,madeira,sale,2821,2
2024-09-01,portalegre,rental,6.2,1
2024-09-01,portalegre,sale,761,1
2024-09-01,porto,rental,15.4,1
2024-09-01,porto,sale,2764,1
2024-09-01,portugal,rental,16.3,1
2024-09-01,portugal,sale,2735,1
2024-09-01,santarem,rental,8.1,1
2024-09-01,santarem,sale,1215,1
2024-09-01,setubal,rental,13.2,1
2024-09-01,setubal,sale,2619,1
2024-09-01,viana-do-castelo,rental,8.3,1
2024-09-01,viana-do-castelo,sale,1472,1
2024-09-01,vila-real,rental,6.8,1
2024-09-01,vila-real,sale,1030,1
2024-09-01,viseu,rental,6.7,1
2024-09-01,viseu,sale,1091,1
2024-10-01,aveiro,rental,9.7,1
2024-10-01,aveiro,sale,1729,1
2024-10-01,azores,sale,1403.8333333333333,6
2024-10-01,beja,rental,8.6,1
2024-10-01,beja,sale,1165,1
2024-10-01,braga,rental,9.5,1
2024-10-01,braga,sale,1643,1
2024-10-01,braganca,sale,943,1
2024-10-01,castelo-branco,rental,7,1
2024-10-01,castelo-branco,sale,858,1
2024-10-01,coimbra,rental,10.5,1
2024-10-01,coimbra,sale,1464,1
2024-10-01,evora,rental,10.1,1
2024-10-01,evora,sale,1395,1
2024-10-01,faro,rental,14.5,1
2024-10-01,faro,sale,3522,1
2024-10-01,guarda,sale,1691,1
2024-10-01,leiria,rental,9.4,1
2024-10-01,leiria,sale,1691,1
2024-10-01,lisboa,rental,19.9,1
2024-10-01,lisboa,sale,4152,1
2024-10-01,madeira,rental,14.4,1
2024-10-01,madeira,sale,2842,2
2024-10-01,portalegre,rental,7,1
2024-10-01,portalegre,sale,776,1
2024-10-01,porto,rental,15.5,1
2024-10-01,porto,sale,2789,1
2024-10-01,portugal,rental,16.1,1
2024-10-01,portugal,sale,2733,1
2024-10-01,santarem,rental,8,1
2024-10-01,santarem,sale,1237,1
2024-10-01,setubal,rental,13.2,1
2024-10-01,setubal,sale,2629,1
2024-10-01,viana-do-castelo,rental,8.5,1
2024-10-01,viana-do-castelo,sale,1479,1
2024-10-01,vila-real,rental,7.4,1
2024-10-01,vila-real,sale,1039,1
2024-10-01,viseu,rental,7.1,1
2024-10-01,viseu,sale,1097,1
2024-11-01,aveiro,rental,9.6,1
2024-11-01,aveiro,sale,1760,1
2024-11-01,azores,rental,10.1,1
2024-11-01,azores,sale,1416.6666666666667,6
2024-11-01,beja,rental,8.8,1
2024-11-01,beja,sale,1208,1
2024-11-01,braga,rental,9.6,1
2024-11-01,braga,sale,1685,1
2024-11-01,braganca,sale,922,1
2024-11-01,castelo-branco,rental,7.1,1
2024-11-01,castelo-branco,sale,866,1
2024-11-01,coimbra,rental,10.4,1
2024-11-01,coimbra,sale,1494,1
2024-11-01,evora,rental,10.4,1
2024-11-01,evora,sale,1415,1
2024-11-01,faro,rental,14.3,1
2024-11-01,faro,sale,3528,1
2024-11-01,guarda,sale,1710,1
2024-11-01,leiria,rental,9.4,1
2024-11-01,leiria,sale,1710,1
2024-11-01,lisboa,rental,19.9,1
2024-11-01,lisboa,sale,4225,1
2024-11-01,madeira,rental,15.1,1
2024-11-01,madeira,sale,2898.5,2
2024-11-01,portalegre,rental,6.9,1
2024-11-01,portalegre,sale,798,1
2024-11-01,porto,rental,15.5,1
2024-11-01,porto,sale,2867,1
2024-11-01,portugal,rental,16.1,1
2024-11-01,portugal,sale,2783,1
2024-11-01,santarem,rental,8.2,1
2024-11-01,santarem,sale,1255,1
2024-11-01,setubal,rental,13.4,1
2024-11-01,setubal,sale,2654,1
2024-11-01,viana-do-castelo,rental,8.5,1
2024-11-01,viana-do-castelo,sale,1461,1
2024-11-01,vila-real,rental,7.4,1
2024-11-01,vila-real,sale,1041,1
2024-11-01,viseu,rental,7.2,1
2024-11-01,viseu,sale,1118,1
2024-12-01,aveiro,rental,9.6,1
2024-12-01,aveiro,sale,1829,1
2024-12-01,azores,rental,9.7,1
2024-12-01,azores,sale,1451.8333333333333,6
2024-12-01,beja,rental,10.2,1
2024-12-01,beja,sale,1209,1
2024-12-01,braga,rental,9.5,1
2024-12-01,braga,sale,1689,1
2024-12-01,braganca,sale,917,1
2024-12-01,castelo-branco,rental,7.3,1
2024-12-01,castelo-branco,sale,908,1
2024-12-01,coimbra,rental,10.4,1
2024-12-01,coimbra,sale,1524,1
2024-12-01,evora,rental,10.9,1
2024-12-01,evora,sale,1446,1
2024-12-01,faro,rental,14.3,1
2024-12-01,faro,sale,3558,1
2024-12-01,guarda,sale,1737,1
2024-12-01,leiria,rental,9.6,1
2024-12-01,leiria,sale,1737,1
2024-12-01,lisboa,rental,20,1
2024-12-01,lisboa,sale,4279,1
2024-12-01,madeira,rental,15.2,1
2024-12-01,madeira,sale,2933,2
2024-12-01,portalegre,rental,6.9,1
2024-12-01,portalegre,sale,811,1
2024-12-01,porto,rental,15.7,1
2024-12-01,porto,sale,2916,1
2024-12-01,portugal,rental,16.2,1
2024-12-01,portugal,sale,2827,1
2024-12-01,santarem,rental,8.2,1
2024-12-01,santarem,sale,1279,1
2024-12-01,setubal,rental,13.4,1
2024-12-01,setubal,sale,2700,1
2024-12-01,viana-do-castelo,rental,8.4,1
2024-12-01,viana-do-castelo,sale,1481,1
2024-12-01,vila-real,rental,7.5,1
2024-12-01,vila-real,sale,1056,1
2024-12-01,viseu,rental,7.3,1
2024-12-01,viseu,sale,1147,1
2025-01-01,aveiro,rental,9.6,1
2025-01-01,aveiro,sale,1787,1
2025-01-01,azores,rental,10.3,1
2025-01-01,azores,sale,1465.8333333333333,6
2025-01-01,beja,rental,9.5,1
2025-01-01,beja,sale,1187,1
2025-01-01,braga,rental,9.7,1
2025-01-01,braga,sale,1645,1
2025-01-01,braganca,sale,907,1
2025-01-01,castelo-branco,rental,7.3,1
2025-01-01,castelo-branco,sale,879,1
2025-01-01,coimbra,rental,10.2,1
2025-01-01,coimbra,sale,1458,1
2025-01-01,evora,rental,10.9,1
2025-01-01,evora,sale,1434,1
2025-01-01,faro,rental,15.2,1
2025-01-01,faro,sale,3507,1
2025-01-01,guarda,rental,7.2,1
2025-01-01,guarda,sale,1713,1
2025-01-01,leiria,rental,9.3,1
2025-01-01,leiria,sale,1713,1
2025-01-01,lisboa,rental,20.1,1
2025-01-01,lisboa,sale,4104,1
2025-01-01,madeira,rental,15.6,1
2025-01-01,madeira,sale,2977.5,2
2025-01-01,portalegre,rental,6.9,1
2025-01-01,portalegre,sale,823,1
2025-01-01,porto,rental,15.7,1
2025-01-01,porto,sale,2733,1
2025-01-01,portugal,rental,16.4,1
2025-01-01,portugal,sale,2693,1
2025-01-01,santarem,rental,8.2,1
2025-01-01,santarem,sale,1298,1
2025-01-01,setubal,rental,13.6,1
2025-01-01,setubal,sale,2677,1
2025-01-01,viana-do-castelo,rental,9.2,1
2025-01-01,viana-do-castelo,sale,1472,1
2025-01-01,vila-real,rental,7.8,1
2025-01-01,vila-real,sale,1047,1
2025-01-01,viseu,rental,7.2,1
2025-01-01,viseu,sale,1108,1
2025-02-01,aveiro,rental,9.6,1
2025-02-01,aveiro,sale,1835,1
2025-02-01,azores,rental,10.7,1
2025-02-01,azores,sale,1464.1666666666667,6
2025-02-01,beja,rental,9.4,1
2025-02-01,beja,sale,1238,1
2025-02-01,braga,rental,9.9,1
2025-02-01,braga,sale,1684,1
2025-02-01,braganca,sale,903,1
2025-02-01,castelo-branco,rental,7,1
2025-02-01,castelo-branco,sale,901,1
2025-02-01,coimbra,rental,10.2,1
2025-02-01,coimbra,sale,1496,1
2025-02-01,evora,rental,11.1,1
2025-02-01,evora,sale,1495,1
2025-02-01,faro,rental,15.8,1
2025-02-01,faro,sale,3533,1
2025-02-01,guarda,rental,6.8,1
2025-02-01,guarda,sale,1730,1
2025-02-01,leiria,rental,9.4,1
2025-02-01,leiria,sale,1730,1
2025-02-01,lisboa,rental,20.1,1
2025-02-01,lisboa,sale,4167,1
2025-02-01,madeira,rental,15.7,1
2025-02-01,madeira,sale,3024,2
2025-02-01,portalegre,rental,6.7,1
2025-02-01,portalegre,sale,828,1
2025-02-01,porto,rental,15.4,1
2025-02-01,porto,sale,2789,1
2025-02-01,portugal,rental,16.4,1
2025-02-01,portugal,sale,2742,1
2025-02-01,santarem,rental,8.4,1
2025-02-01,santarem,sale,1315,1
2025-02-01,setubal,rental,13.8,1
2025-02-01,setubal,sale,2714,1
2025-02-01,viana-do-castelo,rental,8.9,1
2025-02-01,viana-do-castelo,sale,1486,1
2025-02-01,vila-real,rental,7.6,1
2025-02-01,vila-real,sale,1063,1
2025-02-01,viseu,rental,7.3,1
2025-02-01,viseu,sale,1155,1
2025-03-01,aveiro,rental,9.6,1
2025-03-01,aveiro,sale,1854,1
2025-03-01,azores,rental,10.4,1
2025-03-01,azores,sale,1525.3333333333333,6
2025-03-01,beja,rental,9.2,1
2025-03-01,beja,sale,1226,1
2025-03-01,braga,rental,10.2,1
2025-03-01,braga,sale,1692,1
2025-03-01,braganca,sale,903,1
2025-03-01,castelo-branco,rental,7.5,1
2025-03-01,castelo-branco,sale,941,1
2025-03-01,coimbra,rental,11,1
2025-03-01,coimbra,sale,1507,1
2025-03-01,evora,rental,11.1,1
2025-03-01,evora,sale,1492,1
2025-03-01,faro,rental,15.3,1
2025-03-01,faro,sale,3543,1
2025-03-01,guarda,rental,7.2,1
2025-03-01,guarda,sale,1751,1
2025-03-01,leiria,rental,9.6,1
2025-03-01,leiria,sale,1751,1
2025-03-01,lisboa,rental,20.2,1
2025-03-01,lisboa,sale,4211,1
2025-03-01,madeira,rental,15.5,1
2025-03-01,madeira,sale,3042,2
2025-03-01,portalegre,rental,6.5,1
2025-03-01,portalegre,sale,843,1
2025-03-01,porto,rental,15.6,1
2025-03-01,porto,sale,2848,1
2025-03-01,portugal,rental,16.6,1
2025-03-01,portugal,sale,2775,1
2025-03-01,santarem,rental,8.5,1
2025-03-01,santarem,sale,1328,1
2025-03-01,setubal,rental,13.8,1
2025-03-01,setubal,sale,2752,1
2025-03-01,viana-do-castelo,rental,8.9,1
2025-03-01,viana-do-castelo,sale,1525,1
2025-03-01,vila-real,rental,8.2,1
2025-03-01,vila-real,sale,1095,1
2025-03-01,viseu,rental,7.5,1
2025-03-01,viseu,sale,1170,1
